year,state,fips,table_data,high_value,low_value,cpi,high_2018,low_2018
1999,Delaware,10,5.15,5.15,5.15,166.58,7.74,7.74
1999,District of Columbia,,6.15,6.15,6.15,166.58,9.24,9.24
1999,Federal (FLSA),,5.15,5.15,5.15,166.58,7.74,7.74
1999,Florida,12,5.15,5.15,5.15,166.58,7.77,7.77
1999,Georgia,13,3.25,3.25,3.25,166.58,4.89,4.89
1999,Hawaii,15,5.25,5.25,5.25,166.58,7.89,7.89
1999,Idaho,16,5.15,5.15,5.15,166.58,7.74,7.74
1999,Illinois,17,5.15,5.15,5.15,166.58,7.74,7.74
1999,Indiana,18,3.35,3.35,3.35,166.58,5.04,5.04
1999,Iowa,19,5.15,5.15,5.15,166.58,7.74,7.74
1999,Kansas,20,2.65,2.65,2.65,166.58,3.98,3.98
1999,Kentucky,21,4.25,4.25,4.25,166.58,6.39,6.39
1999,Louisiana,22,5.15,5.15,5.15,166.58,7.77,7.77
1999,Maine,23,5.15,5.15,5.15,166.58,7.74,7.74
1999,Maryland,24,5.15,5.15,5.15,166.58,7.74,7.74
1999,Massachusetts,25,5.25,5.25,5.25,166.58,7.89,7.89
1999,Michigan,26,5.15,5.15,5.15,166.58,7.74,7.74
1999,Minnesota,27,5.15,5.15,5.15,166.58,7.74,7.74
1999,Mississippi,28,5.15,5.15,5.15,166.58,7.77,7.77
1999,Missouri,29,5.15,5.15,5.15,166.58,7.74,7.74
1999,Montana,30,5.15,5.15,5.15,166.58,7.74,7.74
1999,Nebraska,31,5.15,5.15,5.15,166.58,7.74,7.74
1999,Nevada,32,5.15,5.15,5.15,166.58,7.74,7.74
1999,New Hampshire,33,5.15,5.15,5.15,166.58,7.74,7.74
1999,New Jersey,34,5.05,5.05,5.05,166.58,7.59,7.59
1999,New Mexico,35,4.25,4.25,4.25,166.58,6.39,6.39
1999,New York,36,4.25,4.25,4.25,166.58,6.39,6.39
1999,North Carolina,37,5.15,5.15,5.15,166.58,7.74,7.74
1999,North Dakota,38,5.15,5.15,5.15,166.58,7.74,7.74
1999,Ohio,39,4.25,4.25,4.25,166.58,6.39,6.39
1999,Oklahoma,40,5.15,5.15,5.15,166.58,7.74,7.74
1999,Oregon,41,6.00,6.00,6.00,166.58,9.02,9.02
1999,Pennsylvania,42,5.15,5.15,5.15,166.58,7.74,7.74
1999,Rhode Island,44,5.15,5.15,5.15,166.58,7.74,7.74
1999,South Carolina,45,5.15,5.15,5.15,166.58,7.77,7.77
1999,South Dakota,46,5.15,5.15,5.15,166.58,7.74,7.74
1999,Tennessee,47,5.15,5.15,5.15,166.58,7.77,7.77
1999,Texas,48,3.35,3.35,3.35,166.58,5.04,5.04
1999,Utah,49,5.15,5.15,5.15,166.58,7.74,7.74
1999,Vermont,50,5.25,5.25,5.25,166.58,7.89,7.89
1999,Virginia,51,5.15,5.15,5.15,166.58,7.74,7.74
1999,Washington,53,4.90,4.90,4.90,166.58,7.37,7.37
1999,West Virginia,54,4.75,4.75,4.75,166.58,7.14,7.14
1999,Wisconsin,55,5.15,5.15,5.15,166.58,7.74,7.74
1999,Wyoming,56,1.60,1.60,1.60,166.58,2.41,2.41
2000,Alabama,1,5.15,5.15,5.15,172.20,7.56,7.56
2000,Alaska,2,5.65,5.65,5.65,172.20,8.22,8.22
2000,Arizona,4,5.15,5.15,5.15,172.20,7.56,7.56
2000,Arkansas,5,5.15,5.15,5.15,172.20,7.49,7.49
2000,California,6,5.75,5.75,5.75,172.20,8.36,8.36
2000,Colorado,8,5.15,5.15,5.15,172.20,7.49,7.49
2000,Connecticut,9,6.15,6.15,6.15,172.20,8.94,8.94
2000,Delaware,10,5.65,5.65,5.65,172.20,8.22,8.22
2000,District of Columbia,,6.15,6.15,6.15,172.20,8.94,8.94
2000,Federal (FLSA),,5.15,5.15,5.15,172.20,7.49,7.49
2000,Florida,12,5.15,5.15,5.15,172.20,7.56,7.56
2000,Georgia,13,3.25,3.25,3.25,172.20,4.73,4.73
2000,Hawaii,15,5.25,5.25,5.25,172.20,7.63,7.63
2000,Idaho,16,5.15,5.15,5.15,172.20,7.49,7.49
2000,Illinois,17,5.15,5.15,5.15,172.20,7.49,7.49
2000,Indiana,18,5.15,5.15,5.15,172.20,7.49,7.49
2000,Iowa,19,5.15,5.15,5.15,172.20,7.49,7.49
2000,Kansas,20,2.65,2.65,2.65,172.20,3.85,3.85
2000,Kentucky,21,5.15,5.15,5.15,172.20,7.49,7.49
2000,Louisiana,22,5.15,5.15,5.15,172.20,7.56,7.56
2000,Maine,23,5.15,5.15,5.15,172.20,7.49,7.49
2000,Maryland,24,5.15,5.15,5.15,172.20,7.49,7.49
2000,Massachusetts,25,6.00,6.00,6.00,172.20,8.72,8.72
2000,Michigan,26,5.15,5.15,5.15,172.20,7.49,7.49
2000,Minnesota,27,5.03,5.15,4.90,172.20,7.49,7.13
2000,Mississippi,28,5.15,5.15,5.15,172.20,7.56,7.56
2000,Missouri,29,5.15,5.15,5.15,172.20,7.49,7.49
2000,Montana,30,4.58,5.15,4.00,172.20,7.49,5.82
2000,Nebraska,31,5.15,5.15,5.15,172.20,7.49,7.49
2000,Nevada,32,5.15,5.15,5.15,172.20,7.49,7.49
2000,New Hampshire,33,5.15,5.15,5.15,172.20,7.49,7.49
2000,New Jersey,34,5.15,5.15,5.15,172.20,7.49,7.49
2000,New Mexico,35,4.25,4.25,4.25,172.20,6.18,6.18
2000,New York,36,4.25,4.25,4.25,172.20,6.18,6.18
2000,North Carolina,37,5.15,5.15,5.15,172.20,7.49,7.49
2000,North Dakota,38,5.15,5.15,5.15,172.20,7.49,7.49
2000,Ohio,39,3.53,4.25,2.80,172.20,6.18,4.07
2000,Oklahoma,40,3.58,5.15,2.00,172.20,7.49,2.91
2000,Oregon,41,6.50,6.50,6.50,172.20,9.45,9.45
2000,Pennsylvania,42,5.15,5.15,5.15,172.20,7.49,7.49
2000,Rhode Island,44,5.65,5.65,5.65,172.20,8.22,8.22
2000,South Carolina,45,5.15,5.15,5.15,172.20,7.56,7.56
2000,South Dakota,46,5.15,5.15,5.15,172.20,7.49,7.49
2000,Tennessee,47,5.15,5.15,5.15,172.20,7.56,7.56
2000,Texas,48,3.35,3.35,3.35,172.20,4.87,4.87
2000,Utah,49,5.15,5.15,5.15,172.20,7.49,7.49
2000,Vermont,50,5.75,5.75,5.75,172.20,8.36,8.36
2000,Virginia,51,5.15,5.15,5.15,172.20,7.49,7.49
2000,Washington,53,6.50,6.50,6.50,172.20,9.45,9.45
2000,West Virginia,54,5.15,5.15,5.15,172.20,7.49,7.49
2000,Wisconsin,55,5.15,5.15,5.15,172.20,7.49,7.49
2000,Wyoming,56,1.60,1.60,1.60,172.20,2.33,2.33
2001,Alabama,1,5.15,5.15,5.15,177.07,7.29,7.29
2001,Alaska,2,5.65,5.65,5.65,177.07,7.99,7.99
2001,Arizona,4,5.15,5.15,5.15,177.07,7.29,7.29
2001,Arkansas,5,5.15,5.15,5.15,177.07,7.28,7.28
2001,California,6,6.25,6.25,6.25,177.07,8.84,8.84
2001,Colorado,8,5.15,5.15,5.15,177.07,7.28,7.28
2001,Connecticut,9,6.40,6.40,6.40,177.07,9.05,9.05
2001,Delaware,10,6.15,6.15,6.15,177.07,8.70,8.70
2001,District of Columbia,,6.15,6.15,6.15,177.07,8.70,8.70
2001,Federal (FLSA),,5.15,5.15,5.15,177.07,7.28,7.28
2001,Florida,12,5.15,5.15,5.15,177.07,7.29,7.29
2001,Georgia,13,3.25,3.25,3.25,177.07,4.60,4.60
2001,Hawaii,15,5.25,5.25,5.25,177.07,7.42,7.42
2001,Idaho,16,5.15,5.15,5.15,177.07,7.28,7.28
2001,Illinois,17,5.15,5.15,5.15,177.07,7.28,7.28
2001,Indiana,18,5.15,5.15,5.15,177.07,7.28,7.28
2001,Iowa,19,5.15,5.15,5.15,177.07,7.28,7.28
2001,Kansas,20,2.65,2.65,2.65,177.07,3.75,3.75
2001,Kentucky,21,5.15,5.15,5.15,177.07,7.28,7.28
2001,Louisiana,22,5.15,5.15,5.15,177.07,7.29,7.29
2001,Maine,23,5.15,5.15,5.15,177.07,7.28,7.28
2001,Maryland,24,5.15,5.15,5.15,177.07,7.28,7.28
2001,Massachusetts,25,6.75,6.75,6.75,177.07,9.55,9.55
2001,Michigan,26,5.15,5.15,5.15,177.07,7.28,7.28
2001,Minnesota,27,5.03,5.15,4.90,177.07,7.28,6.93
2001,Mississippi,28,5.15,5.15,5.15,177.07,7.29,7.29
2001,Missouri,29,5.15,5.15,5.15,177.07,7.28,7.28
2001,Montana,30,4.58,5.15,4.00,177.07,7.28,5.66
2001,Nebraska,31,5.15,5.15,5.15,177.07,7.28,7.28
2001,Nevada,32,5.15,5.15,5.15,177.07,7.28,7.28
2001,New Hampshire,33,5.15,5.15,5.15,177.07,7.28,7.28
2001,New Jersey,34,5.15,5.15,5.15,177.07,7.28,7.28
2001,New Mexico,35,4.25,4.25,4.25,177.07,6.01,6.01
2001,New York,36,5.15,5.15,5.15,177.07,7.28,7.28
2001,North Carolina,37,5.15,5.15,5.15,177.07,7.28,7.28
2001,North Dakota,38,5.15,5.15,5.15,177.07,7.28,7.28
2001,Ohio,39,3.53,4.25,2.80,177.07,6.01,3.96
2001,Oklahoma,40,3.58,5.15,2.00,177.07,7.28,2.83
2001,Oregon,41,6.50,6.50,6.50,177.07,9.19,9.19
2001,Pennsylvania,42,5.15,5.15,5.15,177.07,7.28,7.28
2001,Rhode Island,44,6.15,6.15,6.15,177.07,8.70,8.70
2001,South Carolina,45,5.15,5.15,5.15,177.07,7.29,7.29
2001,South Dakota,46,5.15,5.15,5.15,177.07,7.28,7.28
2001,Tennessee,47,5.15,5.15,5.15,177.07,7.29,7.29
2001,Texas,48,3.35,3.35,3.35,177.07,4.74,4.74
2001,Utah,49,5.15,5.15,5.15,177.07,7.28,7.28
2001,Vermont,50,6.25,6.25,6.25,177.07,8.84,8.84
2001,Virginia,51,5.15,5.15,5.15,177.07,7.28,7.28
2001,Washington,53,6.72,6.72,6.72,177.07,9.50,9.50
2001,West Virginia,54,5.15,5.15,5.15,177.07,7.28,7.28
2001,Wisconsin,55,5.15,5.15,5.15,177.07,7.28,7.28
2001,Wyoming,56,1.60,1.60,1.60,177.07,2.26,2.26
2002,Alabama,1,5.15,5.15,5.15,179.88,7.21,7.21
2002,Alaska,2,5.65,5.65,5.65,179.88,7.87,7.87
2002,Arizona,4,5.15,5.15,5.15,179.88,7.21,7.21
2002,Arkansas,5,5.15,5.15,5.15,179.88,7.17,7.17
2002,California,6,6.75,6.75,6.75,179.88,9.40,9.40
2002,Colorado,8,5.15,5.15,5.15,179.88,7.17,7.17
2002,Connecticut,9,6.70,6.70,6.70,179.88,9.33,9.33
2002,Delaware,10,6.15,6.15,6.15,179.88,8.56,8.56
2002,District of Columbia,,6.15,6.15,6.15,179.88,8.56,8.56
2002,Federal (FLSA),,5.15,5.15,5.15,179.88,7.17,7.17
2002,Florida,12,5.15,5.15,5.15,179.88,7.21,7.21
2002,Georgia,13,5.15,5.15,5.15,179.88,7.17,7.17
2002,Hawaii,15,5.75,5.75,5.75,179.88,8.00,8.00
2002,Idaho,16,5.15,5.15,5.15,179.88,7.17,7.17
2002,Illinois,17,5.15,5.15,5.15,179.88,7.17,7.17
2002,Indiana,18,5.15,5.15,5.15,179.88,7.17,7.17
2002,Iowa,19,5.15,5.15,5.15,179.88,7.17,7.17
2002,Kansas,20,2.65,2.65,2.65,179.88,3.69,3.69
2002,Kentucky,21,5.15,5.15,5.15,179.88,7.17,7.17
2002,Louisiana,22,5.15,5.15,5.15,179.88,7.21,7.21
2002,Maine,23,5.75,5.75,5.75,179.88,8.00,8.00
2002,Maryland,24,5.15,5.15,5.15,179.88,7.17,7.17
2002,Massachusetts,25,6.75,6.75,6.75,179.88,9.40,9.40
2002,Michigan,26,5.15,5.15,5.15,179.88,7.17,7.17
2002,Minnesota,27,5.03,5.15,4.90,179.88,7.17,6.82
2002,Mississippi,28,5.15,5.15,5.15,179.88,7.21,7.21
2002,Missouri,29,5.15,5.15,5.15,179.88,7.17,7.17
2002,Montana,30,4.58,5.15,4.00,179.88,7.17,5.57
2002,Nebraska,31,5.15,5.15,5.15,179.88,7.17,7.17
2002,Nevada,32,5.15,5.15,5.15,179.88,7.17,7.17
2002,New Hampshire,33,5.15,5.15,5.15,179.88,7.17,7.17
2002,New Jersey,34,5.15,5.15,5.15,179.88,7.17,7.17
2002,New Mexico,35,4.25,4.25,4.25,179.88,5.92,5.92
2002,New York,36,5.15,5.15,5.15,179.88,7.17,7.17
2002,North Carolina,37,5.15,5.15,5.15,179.88,7.17,7.17
2002,North Dakota,38,5.15,5.15,5.15,179.88,7.17,7.17
2002,Ohio,39,3.53,4.25,2.80,179.88,5.92,3.90
2002,Oklahoma,40,3.58,5.15,2.00,179.88,7.17,2.78
2002,Oregon,41,6.50,6.50,6.50,179.88,9.05,9.05
2002,Pennsylvania,42,5.15,5.15,5.15,179.88,7.17,7.17
2002,Rhode Island,44,6.15,6.15,6.15,179.88,8.56,8.56
2002,South Carolina,45,5.15,5.15,5.15,179.88,7.21,7.21
2002,South Dakota,46,5.15,5.15,5.15,179.88,7.17,7.17
2002,Tennessee,47,5.15,5.15,5.15,179.88,7.21,7.21
2002,Texas,48,5.15,5.15,5.15,179.88,7.17,7.17
2002,Utah,49,5.15,5.15,5.15,179.88,7.17,7.17
2002,Vermont,50,6.25,6.25,6.25,179.88,8.70,8.70
2002,Virginia,51,5.15,5.15,5.15,179.88,7.17,7.17
2002,Washington,53,6.90,6.90,6.90,179.88,9.61,9.61
2002,West Virginia,54,5.15,5.15,5.15,179.88,7.17,7.17
2002,Wisconsin,55,5.15,5.15,5.15,179.88,7.17,7.17
2002,Wyoming,56,5.15,5.15,5.15,179.88,7.17,7.17
2003,Alabama,1,5.15,5.15,5.15,183.96,7.03,7.03
2003,Alaska,2,7.15,7.15,7.15,183.96,9.73,9.73
2003,Arizona,4,5.15,5.15,5.15,183.96,7.03,7.03
2003,Arkansas,5,5.15,5.15,5.15,183.96,7.01,7.01
2003,California,6,6.75,6.75,6.75,183.96,9.19,9.19
2003,Colorado,8,5.15,5.15,5.15,183.96,7.01,7.01
2003,Connecticut,9,6.90,6.90,6.90,183.96,9.39,9.39
2003,Delaware,10,6.15,6.15,6.15,183.96,8.37,8.37
2003,District of Columbia,,6.15,6.15,6.15,183.96,8.37,8.37
2003,Federal (FLSA),,5.15,5.15,5.15,183.96,7.01,7.01
2003,Florida,12,5.15,5.15,5.15,183.96,7.03,7.03
2003,Georgia,13,5.15,5.15,5.15,183.96,7.01,7.01
2003,Hawaii,15,6.25,6.25,6.25,183.96,8.51,8.51
2003,Idaho,16,5.15,5.15,5.15,183.96,7.01,7.01
2003,Illinois,17,5.15,5.15,5.15,183.96,7.01,7.01
2003,Indiana,18,5.15,5.15,5.15,183.96,7.01,7.01
2003,Iowa,19,5.15,5.15,5.15,183.96,7.01,7.01
2003,Kansas,20,2.65,2.65,2.65,183.96,3.61,3.61
2003,Kentucky,21,5.15,5.15,5.15,183.96,7.01,7.01
2003,Louisiana,22,5.15,5.15,5.15,183.96,7.03,7.03
2003,Maine,23,6.25,6.25,6.25,183.96,8.51,8.51
2003,Maryland,24,5.15,5.15,5.15,183.96,7.01,7.01
2003,Massachusetts,25,6.75,6.75,6.75,183.96,9.19,9.19
2003,Michigan,26,5.15,5.15,5.15,183.96,7.01,7.01
2003,Minnesota,27,5.03,5.15,4.90,183.96,7.01,6.67
2003,Mississippi,28,5.15,5.15,5.15,183.96,7.03,7.03
2003,Missouri,29,5.15,5.15,5.15,183.96,7.01,7.01
2003,Montana,30,4.58,5.15,4.00,183.96,7.01,5.44
2003,Nebraska,31,5.15,5.15,5.15,183.96,7.01,7.01
2003,Nevada,32,5.15,5.15,5.15,183.96,7.01,7.01
2003,New Hampshire,33,5.15,5.15,5.15,183.96,7.01,7.01
2003,New Jersey,34,5.15,5.15,5.15,183.96,7.01,7.01
2003,New Mexico,35,4.25,4.25,4.25,183.96,5.79,5.79
2003,New York,36,5.15,5.15,5.15,183.96,7.01,7.01
2003,North Carolina,37,5.15,5.15,5.15,183.96,7.01,7.01
2003,North Dakota,38,5.15,5.15,5.15,183.96,7.01,7.01
2003,Ohio,39,3.53,4.25,2.80,183.96,5.79,3.81
2003,Oklahoma,40,3.58,5.15,2.00,183.96,7.01,2.72
2003,Oregon,41,6.90,6.90,6.90,183.96,9.39,9.39
2003,Pennsylvania,42,5.15,5.15,5.15,183.96,7.01,7.01
2003,Rhode Island,44,6.15,6.15,6.15,183.96,8.37,8.37
2003,South Carolina,45,5.15,5.15,5.15,183.96,7.03,7.03
2003,South Dakota,46,5.15,5.15,5.15,183.96,7.01,7.01
2003,Tennessee,47,5.15,5.15,5.15,183.96,7.03,7.03
2003,Texas,48,5.15,5.15,5.15,183.96,7.01,7.01
2003,Utah,49,5.15,5.15,5.15,183.96,7.01,7.01
2003,Vermont,50,6.25,6.25,6.25,183.96,8.51,8.51
2003,Virginia,51,5.15,5.15,5.15,183.96,7.01,7.01
2003,Washington,53,7.01,7.01,7.01,183.96,9.54,9.54
2003,West Virginia,54,5.15,5.15,5.15,183.96,7.01,7.01
2003,Wisconsin,55,5.15,5.15,5.15,183.96,7.01,7.01
2003,Wyoming,56,5.15,5.15,5.15,183.96,7.01,7.01
2004,Alabama,1,5.15,5.15,5.15,188.88,6.89,6.89
2004,Alaska,2,7.15,7.15,7.15,188.88,9.48,9.48
2004,Arizona,4,5.15,5.15,5.15,188.88,6.89,6.89
2004,Arkansas,5,5.15,5.15,5.15,188.88,6.83,6.83
2004,California,6,6.75,6.75,6.75,188.88,8.95,8.95
2004,Colorado,8,5.15,5.15,5.15,188.88,6.83,6.83
2004,Connecticut,9,7.10,7.10,7.10,188.88,9.41,9.41
2004,Delaware,10,6.15,6.15,6.15,188.88,8.15,8.15
2004,District of Columbia,,6.15,6.15,6.15,188.88,8.15,8.15
2004,Federal (FLSA),,5.15,5.15,5.15,188.88,6.83,6.83
2004,Florida,12,5.15,5.15,5.15,188.88,6.89,6.89
2004,Georgia,13,5.15,5.15,5.15,188.88,6.83,6.83
2004,Hawaii,15,6.25,6.25,6.25,188.88,8.29,8.29
2004,Idaho,16,5.15,5.15,5.15,188.88,6.83,6.83
2004,Illinois,17,5.50,5.50,5.50,188.88,7.29,7.29
2004,Indiana,18,5.15,5.15,5.15,188.88,6.83,6.83
2004,Iowa,19,5.15,5.15,5.15,188.88,6.83,6.83
2004,Kansas,20,2.65,2.65,2.65,188.88,3.51,3.51
2004,Kentucky,21,5.15,5.15,5.15,188.88,6.83,6.83
2004,Louisiana,22,5.15,5.15,5.15,188.88,6.89,6.89
2004,Maine,23,6.25,6.25,6.25,188.88,8.29,8.29
2004,Maryland,24,5.15,5.15,5.15,188.88,6.83,6.83
2004,Massachusetts,25,6.75,6.75,6.75,188.88,8.95,8.95
2004,Michigan,26,5.15,5.15,5.15,188.88,6.83,6.83
2004,Minnesota,27,5.03,5.15,4.90,188.88,6.83,6.50
2004,Mississippi,28,5.15,5.15,5.15,188.88,6.89,6.89
2004,Missouri,29,5.15,5.15,5.15,188.88,6.83,6.83
2004,Montana,30,4.58,5.15,4.00,188.88,6.83,5.30
2004,Nebraska,31,5.15,5.15,5.15,188.88,6.83,6.83
2004,Nevada,32,5.15,5.15,5.15,188.88,6.83,6.83
2004,New Hampshire,33,5.15,5.15,5.15,188.88,6.83,6.83
2004,New Jersey,34,5.15,5.15,5.15,188.88,6.83,6.83
2004,New Mexico,35,5.15,5.15,5.15,188.88,6.83,6.83
2004,New York,36,5.15,5.15,5.15,188.88,6.83,6.83
2004,North Carolina,37,5.15,5.15,5.15,188.88,6.83,6.83
2004,North Dakota,38,5.15,5.15,5.15,188.88,6.83,6.83
2004,Ohio,39,3.53,4.25,2.80,188.88,5.63,3.71
2004,Oklahoma,40,3.58,5.15,2.00,188.88,6.83,2.65
2004,Oregon,41,7.05,7.05,7.05,188.88,9.35,9.35
2004,Pennsylvania,42,5.15,5.15,5.15,188.88,6.83,6.83
2004,Rhode Island,44,6.75,6.75,6.75,188.88,8.95,8.95
2004,South Carolina,45,5.15,5.15,5.15,188.88,6.89,6.89
2004,South Dakota,46,5.15,5.15,5.15,188.88,6.83,6.83
2004,Tennessee,47,5.15,5.15,5.15,188.88,6.89,6.89
2004,Texas,48,5.15,5.15,5.15,188.88,6.83,6.83
2004,Utah,49,5.15,5.15,5.15,188.88,6.83,6.83
2004,Vermont,50,6.75,6.75,6.75,188.88,8.95,8.95
2004,Virginia,51,5.15,5.15,5.15,188.88,6.83,6.83
2004,Washington,53,7.16,7.16,7.16,188.88,9.49,9.49
2004,West Virginia,54,5.15,5.15,5.15,188.88,6.83,6.83
2004,Wisconsin,55,5.15,5.15,5.15,188.88,6.83,6.83
2004,Wyoming,56,5.15,5.15,5.15,188.88,6.83,6.83
2005,Alabama,1,5.15,5.15,5.15,195.29,6.69,6.69
2005,Alaska,2,7.15,7.15,7.15,195.29,9.17,9.17
2005,Arizona,4,5.15,5.15,5.15,195.29,6.69,6.69
2005,Arkansas,5,5.15,5.15,5.15,195.29,6.60,6.60
2005,California,6,6.75,6.75,6.75,195.29,8.65,8.65
2005,Colorado,8,5.15,5.15,5.15,195.29,6.60,6.60
2005,Connecticut,9,7.10,7.10,7.10,195.29,9.10,9.10
2005,Delaware,10,6.15,6.15,6.15,195.29,7.89,7.89
2005,District of Columbia,,6.60,6.60,6.60,195.29,8.46,8.46
2005,Federal (FLSA),,5.15,5.15,5.15,195.29,6.60,6.60
2005,Florida,12,5.15,5.15,5.15,195.29,6.69,6.69
2005,Georgia,13,5.15,5.15,5.15,195.29,6.60,6.60
2005,Hawaii,15,6.25,6.25,6.25,195.29,8.01,8.01
2005,Idaho,16,5.15,5.15,5.15,195.29,6.60,6.60
2005,Illinois,17,6.50,6.50,6.50,195.29,8.33,8.33
2005,Indiana,18,5.15,5.15,5.15,195.29,6.60,6.60
2005,Iowa,19,5.15,5.15,5.15,195.29,6.60,6.60
2005,Kansas,20,2.65,2.65,2.65,195.29,3.40,3.40
2005,Kentucky,21,5.15,5.15,5.15,195.29,6.60,6.60
2005,Louisiana,22,5.15,5.15,5.15,195.29,6.69,6.69
2005,Maine,23,6.35,6.35,6.35,195.29,8.14,8.14
2005,Maryland,24,5.15,5.15,5.15,195.29,6.60,6.60
2005,Massachusetts,25,6.75,6.75,6.75,195.29,8.65,8.65
2005,Michigan,26,5.15,5.15,5.15,195.29,6.60,6.60
2005,Minnesota,27,5.03,5.15,4.90,195.29,6.60,6.28
2005,Mississippi,28,5.15,5.15,5.15,195.29,6.69,6.69
2005,Missouri,29,5.15,5.15,5.15,195.29,6.60,6.60
2005,Montana,30,4.58,5.15,4.00,195.29,6.60,5.13
2005,Nebraska,31,5.15,5.15,5.15,195.29,6.60,6.60
2005,Nevada,32,5.15,5.15,5.15,195.29,6.60,6.60
2005,New Hampshire,33,5.15,5.15,5.15,195.29,6.60,6.60
2005,New Jersey,34,5.15,5.15,5.15,195.29,6.60,6.60
2005,New Mexico,35,5.15,5.15,5.15,195.29,6.60,6.60
2005,New York,36,6.00,6.00,6.00,195.29,7.69,7.69
2005,North Carolina,37,5.15,5.15,5.15,195.29,6.60,6.60
2005,North Dakota,38,5.15,5.15,5.15,195.29,6.60,6.60
2005,Ohio,39,3.53,4.25,2.80,195.29,5.45,3.59
2005,Oklahoma,40,3.58,5.15,2.00,195.29,6.60,2.56
2005,Oregon,41,7.25,7.25,7.25,195.29,9.30,9.30
2005,Pennsylvania,42,5.15,5.15,5.15,195.29,6.60,6.60
2005,Rhode Island,44,6.75,6.75,6.75,195.29,8.65,8.65
2005,South Carolina,45,5.15,5.15,5.15,195.29,6.69,6.69
2005,South Dakota,46,5.15,5.15,5.15,195.29,6.60,6.60
2005,Tennessee,47,5.15,5.15,5.15,195.29,6.69,6.69
2005,Texas,48,5.15,5.15,5.15,195.29,6.60,6.60
2005,Utah,49,5.15,5.15,5.15,195.29,6.60,6.60
2005,Vermont,50,7.00,7.00,7.00,195.29,8.98,8.98
2005,Virginia,51,5.15,5.15,5.15,195.29,6.60,6.60
2005,Washington,53,7.35,7.35,7.35,195.29,9.42,9.42
2005,West Virginia,54,5.15,5.15,5.15,195.29,6.60,6.60
2005,Wisconsin,55,5.15,5.15,5.15,195.29,6.60,6.60
2005,Wyoming,56,5.15,5.15,5.15,195.29,6.60,6.60
2006,Alabama,1,5.15,5.15,5.15,201.59,6.44,6.44
2006,Alaska,2,7.15,7.15,7.15,201.59,8.88,8.88
2006,Arizona,4,5.15,5.15,5.15,201.59,6.44,6.44
2006,Arkansas,5,5.15,5.15,5.15,201.59,6.40,6.40
2006,California,6,6.75,6.75,6.75,201.59,8.38,8.38
2006,Colorado,8,5.15,5.15,5.15,201.59,6.40,6.40
2006,Connecticut,9,7.40,7.40,7.40,201.59,9.19,9.19
2006,Delaware,10,6.15,6.15,6.15,201.59,7.64,7.64
2006,District of Columbia,,7.00,7.00,7.00,201.59,8.69,8.69
2006,Federal (FLSA),,5.15,5.15,5.15,201.59,6.40,6.40
2006,Florida,12,6.40,6.40,6.40,201.59,7.95,7.95
2006,Georgia,13,5.15,5.15,5.15,201.59,6.40,6.40
2006,Hawaii,15,6.75,6.75,6.75,201.59,8.38,8.38
2006,Idaho,16,5.15,5.15,5.15,201.59,6.40,6.40
2006,Illinois,17,6.50,6.50,6.50,201.59,8.07,8.07
2006,Indiana,18,5.15,5.15,5.15,201.59,6.40,6.40
2006,Iowa,19,5.15,5.15,5.15,201.59,6.40,6.40
2006,Kansas,20,2.65,2.65,2.65,201.59,3.29,3.29
2006,Kentucky,21,5.15,5.15,5.15,201.59,6.40,6.40
2006,Louisiana,22,5.15,5.15,5.15,201.59,6.44,6.44
2006,Maine,23,6.50,6.50,6.50,201.59,8.07,8.07
2006,Maryland,24,5.15,5.15,5.15,201.59,6.40,6.40
2006,Massachusetts,25,6.75,6.75,6.75,201.59,8.38,8.38
2006,Michigan,26,5.15,5.15,5.15,201.59,6.40,6.40
2006,Minnesota,27,5.70,6.15,5.25,201.59,7.64,6.52
2006,Mississippi,28,5.15,5.15,5.15,201.59,6.44,6.44
2006,Missouri,29,5.15,5.15,5.15,201.59,6.40,6.40
2006,Montana,30,4.58,5.15,4.00,201.59,6.40,4.97
2006,Nebraska,31,5.15,5.15,5.15,201.59,6.40,6.40
2006,Nevada,32,5.15,5.15,5.15,201.59,6.40,6.40
2006,New Hampshire,33,5.15,5.15,5.15,201.59,6.40,6.40
2006,New Jersey,34,6.15,6.15,6.15,201.59,7.64,7.64
2006,New Mexico,35,5.15,5.15,5.15,201.59,6.40,6.40
2006,New York,36,6.75,6.75,6.75,201.59,8.38,8.38
2006,North Carolina,37,5.15,5.15,5.15,201.59,6.40,6.40
2006,North Dakota,38,5.15,5.15,5.15,201.59,6.40,6.40
2006,Ohio,39,3.53,4.25,2.80,201.59,5.28,3.48
2006,Oklahoma,40,3.58,5.15,2.00,201.59,6.40,2.48
2006,Oregon,41,7.50,7.50,7.50,201.59,9.32,9.32
2006,Pennsylvania,42,5.15,5.15,5.15,201.59,6.40,6.40
2006,Rhode Island,44,6.75,6.75,6.75,201.59,8.38,8.38
2006,South Carolina,45,5.15,5.15,5.15,201.59,6.44,6.44
2006,South Dakota,46,5.15,5.15,5.15,201.59,6.40,6.40
2006,Tennessee,47,5.15,5.15,5.15,201.59,6.44,6.44
2006,Texas,48,5.15,5.15,5.15,201.59,6.40,6.40
2006,Utah,49,5.15,5.15,5.15,201.59,6.40,6.40
2006,Vermont,50,7.25,7.25,7.25,201.59,9.01,9.01
2006,Virginia,51,5.15,5.15,5.15,201.59,6.40,6.40
